_source_file,batch_id,completion_tokens,latency,parameters,prompt_tokens,status,total_tokens,trace_id,processor,model,run_name,parameters.1,test_date,category
none,phi4_70db_tpusg,951,19.58,True,1806,success,2757,deaa1ec6,sg,phi4,deaa_tpusg,True,8.19,phi4_tpusg_P
none,phi4_877b_tpusg,951,19.58,True,1806,success,2757,deaa1ec6,sg,phi4,deaa_tpusg,True,8.17,phi4_tpusg_P
none,phi4_87c9_tpusg,926,19.1,True,1806,success,2732,c4cdcf88,sg,phi4,c4cd_tpusg,True,8.19,phi4_tpusg_P
none,phi4_8982_tpusg,926,19.1,True,1806,success,2732,c4cdcf88,sg,phi4,c4cd_tpusg,True,8.17,phi4_tpusg_P
none,phi4_cdc6_tpusg,944,19.65,True,1806,success,2750,d318e17d,sg,phi4,d318_tpusg,True,8.19,phi4_tpusg_P
none,phi4_7773_tpusg,944,19.65,True,1806,success,2750,d318e17d,sg,phi4,d318_tpusg,True,8.17,phi4_tpusg_P
none,phi4_2813_tpusg,944,19.57,True,1806,success,2750,d8083a80,sg,phi4,d808_tpusg,True,8.19,phi4_tpusg_P
none,phi4_1b15_tpusg,944,19.57,True,1806,success,2750,d8083a80,sg,phi4,d808_tpusg,True,8.17,phi4_tpusg_P
none,phi4_f6d8_tpusg,950,19.58,True,1806,success,2756,5aeab35f,sg,phi4,5aea_tpusg,True,8.19,phi4_tpusg_P
none,phi4_5b22_tpusg,950,19.58,True,1806,success,2756,5aeab35f,sg,phi4,5aea_tpusg,True,8.17,phi4_tpusg_P
none,phi4_84d0_tpusg,926,19.12,True,1806,success,2732,f983f417,sg,phi4,f983_tpusg,True,8.19,phi4_tpusg_P
none,phi4_e058_tpusg,926,19.12,True,1806,success,2732,f983f417,sg,phi4,f983_tpusg,True,8.17,phi4_tpusg_P
none,phi4_e4e9_tpusg,944,19.5,True,1806,success,2750,cc264bd0,sg,phi4,cc26_tpusg,True,8.19,phi4_tpusg_P
none,phi4_a2b9_tpusg,944,19.5,True,1806,success,2750,cc264bd0,sg,phi4,cc26_tpusg,True,8.17,phi4_tpusg_P
none,phi4_b943_tpusg,944,19.47,True,1806,success,2750,5dbb99ce,sg,phi4,5dbb_tpusg,True,8.19,phi4_tpusg_P
none,phi4_3323_tpusg,944,19.47,True,1806,success,2750,5dbb99ce,sg,phi4,5dbb_tpusg,True,8.17,phi4_tpusg_P
none,phi4_58f1_tpusg,950,19.58,True,1806,success,2756,7c232810,sg,phi4,7c23_tpusg,True,8.19,phi4_tpusg_P
none,phi4_1dd0_tpusg,950,19.58,True,1806,success,2756,7c232810,sg,phi4,7c23_tpusg,True,8.17,phi4_tpusg_P
none,phi4_67e8_tpusg,926,19.12,True,1806,success,2732,9ce589f7,sg,phi4,9ce5_tpusg,True,8.19,phi4_tpusg_P
none,phi4_6638_tpusg,926,19.12,True,1806,success,2732,9ce589f7,sg,phi4,9ce5_tpusg,True,8.17,phi4_tpusg_P
none,phi4_5c7b_tpusg,944,19.46,True,1806,success,2750,e5d98b13,sg,phi4,e5d9_tpusg,True,8.19,phi4_tpusg_P
none,phi4_25b8_tpusg,944,19.46,True,1806,success,2750,e5d98b13,sg,phi4,e5d9_tpusg,True,8.17,phi4_tpusg_P
none,phi4_540b_tpusg,951,19.58,True,1806,success,2757,40d16255,sg,phi4,40d1_tpusg,True,8.19,phi4_tpusg_P
none,phi4_9398_tpusg,951,19.58,True,1806,success,2757,40d16255,sg,phi4,40d1_tpusg,True,8.17,phi4_tpusg_P
none,phi4_c26f_tpusg,948,42.92,True,1806,success,2754,b0500f27,sg,phi4,b050_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.25,True,1806,success,2750,914a2719,sg,phi4,914a_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,926,14.0,True,1806,success,2732,89cf62a6,sg,phi4,89cf_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.24,True,1806,success,2750,4f5a4f4f,sg,phi4,4f5a_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.24,True,1806,success,2750,55bbb60a,sg,phi4,55bb_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.23,True,1806,success,2750,42a17d06,sg,phi4,42a1_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,943,14.24,True,1806,success,2749,4a914b33,sg,phi4,4a91_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,950,14.33,True,1806,success,2756,f9f5160d,sg,phi4,f9f5_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,950,14.31,True,1806,success,2756,b995e50a,sg,phi4,b995_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.25,True,1806,success,2750,1dcd201c,sg,phi4,1dcd_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,948,14.3,True,1806,success,2754,79f0c82e,sg,phi4,79f0_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,926,13.99,True,1806,success,2732,06810b68,sg,phi4,0681_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.54,True,1806,success,2750,df93345b,sg,phi4,df93_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,950,14.39,True,1806,success,2756,e63ab647,sg,phi4,e63a_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.22,True,1806,success,2750,0d3c4dbc,sg,phi4,0d3c_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,948,14.3,True,1806,success,2754,3aef7466,sg,phi4,3aef_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.23,True,1806,success,2750,def6b8e6,sg,phi4,def6_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.26,True,1806,success,2750,5237fc06,sg,phi4,5237_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,950,14.33,True,1806,success,2756,cdfd524e,sg,phi4,cdfd_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.23,True,1806,success,2750,d5c407fa,sg,phi4,d5c4_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,950,14.33,True,1806,success,2756,a472014d,sg,phi4,a472_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,950,14.31,True,1806,success,2756,08184e66,sg,phi4,0818_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,948,14.3,True,1806,success,2754,e1ebb966,sg,phi4,e1eb_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,948,14.31,True,1806,success,2754,d6b8dbd1,sg,phi4,d6b8_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,926,13.99,True,1806,success,2732,1216c207,sg,phi4,1216_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,948,14.58,True,1806,success,2754,7c98874d,sg,phi4,7c98_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.23,True,1806,success,2750,e33f16c1,sg,phi4,e33f_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,926,13.99,True,1806,success,2732,c50e13ef,sg,phi4,c50e_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,944,14.25,True,1806,success,2750,c390bcf0,sg,phi4,c390_tpusg,True,8.1,phi4_tpusg_P
none,phi4_c26f_tpusg,943,14.29,True,1806,success,2749,0a9fc2a6,sg,phi4,0a9f_tpusg,True,8.1,phi4_tpusg_P
none,qwen2.5-coder:14b_3193_psg,2202,40.39,True,9810,failure,12012,7a96e43e,sg,q14,7a96_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,1709,31.3,True,7762,success,9471,2b4f135e,sg,q14,2b4f_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2081,38.28,True,9810,failure,11891,77452be8,sg,q14,7745_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2080,38.27,True,9810,failure,11890,584541fa,sg,q14,5845_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2382,43.19,True,9810,failure,12192,21eec276,sg,q14,21ee_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2394,43.58,True,9810,failure,12204,9a3b1ed7,sg,q14,9a3b_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2329,42.3,True,9810,failure,12139,eebc8faf,sg,q14,eebc_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2426,43.89,True,9810,failure,12236,eb37753f,sg,q14,eb37_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2415,43.7,True,9810,failure,12225,5dded2c5,sg,q14,5dde_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2311,42.01,True,9810,failure,12121,e03d5b0f,sg,q14,e03d_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2305,41.9,True,9810,failure,12115,96e22fe8,sg,q14,96e2_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2395,43.65,True,9810,failure,12205,280b2f12,sg,q14,280b_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2598,46.72,True,9810,failure,12408,453e0048,sg,q14,453e_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2254,41.13,True,9810,failure,12064,7dff43c7,sg,q14,7dff_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2453,44.34,True,9810,failure,12263,20577f43,sg,q14,2057_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2316,42.13,True,9810,failure,12126,eaed904f,sg,q14,eaed_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2024,37.35,True,9810,failure,11834,ab133e25,sg,q14,ab13_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2241,41.05,True,9810,failure,12051,ed02b0bc,sg,q14,ed02_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2081,38.27,True,9810,failure,11891,2e745cf7,sg,q14,2e74_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2231,40.73,True,9810,failure,12041,d12962b2,sg,q14,d129_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2253,41.08,True,9810,failure,12063,4504e284,sg,q14,4504_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2416,43.71,True,9810,failure,12226,f6ca2a5c,sg,q14,f6ca_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2490,44.91,True,9810,failure,12300,afaa5f2e,sg,q14,afaa_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2253,41.06,True,9810,failure,12063,be96baeb,sg,q14,be96_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2139,39.21,True,9810,failure,11949,e37ca16c,sg,q14,e37c_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2268,41.31,True,9810,failure,12078,e01c7f68,sg,q14,e01c_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2024,37.33,True,9810,failure,11834,4f6fc28d,sg,q14,4f6f_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,1054,18.82,True,3666,success,4720,d355b5db,sg,q14,d355_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2294,41.75,True,9810,failure,12104,968364a1,sg,q14,9683_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_psg,2444,44.2,True,9810,failure,12254,f22f37a9,sg,q14,f22f_pysg,True,8.04,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_3193_tpusg,776,28.36,True,1833,success,2609,dc4c0d50,sg,q14,dc4c_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,490d1cb3,sg,q14,490d_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.56,True,1833,success,2609,d28df359,sg,q14,d28d_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,79752bf2,sg,q14,7975_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.58,True,1833,success,2609,55676bc7,sg,q14,5567_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.55,True,1833,success,2609,f26d689b,sg,q14,f26d_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,be874760,sg,q14,be87_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.6,True,1833,success,2609,4a8845c8,sg,q14,4a88_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.56,True,1833,success,2609,8e6e2e61,sg,q14,8e6e_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.6,True,1833,success,2609,50de80f5,sg,q14,50de_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.55,True,1833,success,2609,8315f89e,sg,q14,8315_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.62,True,1833,success,2609,7896860c,sg,q14,7896_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.6,True,1833,success,2609,d121379b,sg,q14,d121_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.6,True,1833,success,2609,63de08e3,sg,q14,63de_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.56,True,1833,success,2609,0928b150,sg,q14,0928_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.56,True,1833,success,2609,ae70bb78,sg,q14,ae70_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,4e4e0238,sg,q14,4e4e_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.59,True,1833,success,2609,7c26446d,sg,q14,7c26_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.55,True,1833,success,2609,00a9552c,sg,q14,00a9_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,2fb82d82,sg,q14,2fb8_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.85,True,1833,success,2609,341562a1,sg,q14,3415_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.56,True,1833,success,2609,74872b24,sg,q14,7487_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.56,True,1833,success,2609,129bd943,sg,q14,129b_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.55,True,1833,success,2609,5746c4bc,sg,q14,5746_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.59,True,1833,success,2609,153be8de,sg,q14,153b_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,554d9572,sg,q14,554d_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.64,True,1833,success,2609,f30c0ad3,sg,q14,f30c_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.57,True,1833,success,2609,305abae9,sg,q14,305a_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.55,True,1833,success,2609,3234c1eb,sg,q14,3234_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_3193_tpusg,776,13.59,True,1833,success,2609,977aaf7e,sg,q14,977a_tpusg,True,8.04,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_psg,2383,60.53,True,9810,failure,12193,1d7ffc40,sg,q14,1d7f_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2333,59.24,True,9810,failure,12143,c4381719,sg,q14,c438_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2099,53.83,True,9810,failure,11909,7ef4b646,sg,q14,7ef4_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2480,62.33,True,9810,failure,12290,de343673,sg,q14,de34_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2099,54.0,True,9810,failure,11909,87537224,sg,q14,8753_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2562,64.36,True,9810,failure,12372,2b7d3bfb,sg,q14,2b7d_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2312,58.72,True,9810,failure,12122,ac081785,sg,q14,ac08_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2024,52.29,True,9810,failure,11834,1e5197c7,sg,q14,1e51_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2265,57.72,True,9810,failure,12075,de608bb4,sg,q14,de60_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2096,53.93,True,9810,failure,11906,e5084e38,sg,q14,e508_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2303,58.85,True,9810,failure,12113,b6749b5d,sg,q14,b674_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2138,54.89,True,9810,failure,11948,9eb04ab3,sg,q14,9eb0_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2439,61.41,True,9810,failure,12249,103ccf08,sg,q14,103c_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2549,63.96,True,9810,failure,12359,bb2909d7,sg,q14,bb29_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2062,53.15,True,9810,failure,11872,94d7a9ad,sg,q14,94d7_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2083,53.6,True,9810,failure,11893,b9a4af1e,sg,q14,b9a4_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2429,61.35,True,9810,failure,12239,2f0890eb,sg,q14,2f08_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2069,53.3,True,9810,failure,11879,044ed1ab,sg,q14,044e_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2121,54.48,True,9810,failure,11931,43e29c5a,sg,q14,43e2_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2126,54.59,True,9810,failure,11936,0235ef10,sg,q14,0235_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2123,54.52,True,9810,failure,11933,33c86b2f,sg,q14,33c8_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2254,57.52,True,9810,failure,12064,818813a2,sg,q14,8188_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2246,57.3,True,9810,failure,12056,bd39e315,sg,q14,bd39_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2617,65.62,True,9810,failure,12427,3d79e085,sg,q14,3d79_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2123,54.69,True,9810,failure,11933,96d74da5,sg,q14,96d7_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2335,59.4,True,9810,failure,12145,1b74cfed,sg,q14,1b74_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2097,54.09,True,9810,failure,11907,d9922ebe,sg,q14,d992_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2095,53.89,True,9810,failure,11905,9985c2e7,sg,q14,9985_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2273,57.81,True,9810,failure,12083,d3b35905,sg,q14,d3b3_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_psg,2018,52.23,True,9810,failure,11828,c560624e,sg,q14,c560_pysg,True,8.05,qwen2.5-coder:14b_psg_P
none,qwen2.5-coder:14b_33b8_tpusg,818,33.07,True,1833,success,2651,08f6867d,sg,q14,08f6_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.84,True,1833,success,2655,6a8ff265,sg,q14,6a8f_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.86,True,1833,success,2655,c6707148,sg,q14,c670_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.86,True,1833,success,2655,531d735d,sg,q14,531d_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.89,True,1833,success,2655,fcde64c7,sg,q14,fcde_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.82,True,1833,success,2655,ffbfd850,sg,q14,ffbf_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.75,True,1833,success,2655,84c5afdf,sg,q14,84c5_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.87,True,1833,success,2655,69a2013d,sg,q14,69a2_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.03,True,1833,success,2655,b281b1d4,sg,q14,b281_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.05,True,1833,success,2655,42e6c370,sg,q14,42e6_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.0,True,1833,success,2655,9b79f579,sg,q14,9b79_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.83,True,1833,success,2655,32cdb97a,sg,q14,32cd_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.97,True,1833,success,2655,da755f1f,sg,q14,da75_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.92,True,1833,success,2655,c08e00af,sg,q14,c08e_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.84,True,1833,success,2655,d6ee7370,sg,q14,d6ee_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.9,True,1833,success,2655,85f8e925,sg,q14,85f8_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.86,True,1833,success,2655,66babae1,sg,q14,66ba_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.89,True,1833,success,2655,a2dda3a3,sg,q14,a2dd_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.85,True,1833,success,2655,67810fa6,sg,q14,6781_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.02,True,1833,success,2655,2e334ce4,sg,q14,2e33_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.23,True,1833,success,2655,952705f8,sg,q14,9527_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.89,True,1833,success,2655,fd909307,sg,q14,fd90_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.85,True,1833,success,2655,f8c03600,sg,q14,f8c0_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.04,True,1833,success,2655,af260d63,sg,q14,af26_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.12,True,1833,success,2655,dfea1402,sg,q14,dfea_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.09,True,1833,success,2655,c2b66016,sg,q14,c2b6_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,20.08,True,1833,success,2655,c6fb7f73,sg,q14,c6fb_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.9,True,1833,success,2655,bfd9f307,sg,q14,bfd9_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
none,qwen2.5-coder:14b_33b8_tpusg,822,19.78,True,1833,success,2655,08410ee5,sg,q14,0841_tpusg,True,8.05,qwen2.5-coder:14b_tpusg_P
